yellow_cards,red_cards,goals,assists,minutes_played,games,player_id,season
0,0,0,0,20,1,644158,2022
1,0,0,0,199,6,64419,2012
3,0,4,2,1273,25,64419,2018
0,0,0,0,900,10,6442,2012
1,0,0,0,660,7,6442,2013
0,0,0,0,90,1,6442,2019
0,0,0,0,90,1,6442,2021
0,0,0,0,361,18,644244,2022
0,1,0,0,369,5,64439,2014
0,0,1,0,162,2,644401,2021
0,0,0,1,385,11,644401,2022
1,0,2,0,1074,21,644401,2023
1,0,0,0,54,2,644408,2021
3,0,0,0,1530,17,644408,2023
0,0,0,0,380,12,644563,2019
0,0,0,0,368,8,644613,2023
1,0,0,0,86,2,644676,2020
11,0,1,1,2376,30,644676,2022
2,0,0,0,766,11,644771,2019
4,0,1,2,2825,34,644771,2020
4,0,0,2,2271,34,644771,2021
5,0,0,1,2225,35,644771,2022
2,0,1,0,1444,20,644771,2023
6,0,14,9,2844,43,6448,2012
3,0,2,1,685,18,6448,2013
0,0,0,0,142,3,64481,2012
6,0,7,3,2323,29,64481,2013
7,0,8,9,2693,33,64481,2014
3,0,1,1,803,14,64481,2015
0,0,3,0,191,5,64481,2018
5,0,8,4,1725,26,64484,2012
5,0,3,2,1071,28,64484,2013
5,0,5,1,1704,38,64484,2014
4,0,4,2,1181,32,64484,2015
8,1,0,0,2054,26,64490,2014
6,0,0,4,3033,35,64506,2012
5,0,1,2,3162,35,64506,2013
6,0,6,2,3696,41,64506,2014
3,0,2,4,3444,41,64506,2015
3,0,1,1,2747,35,64506,2016
2,0,12,3,3157,35,64506,2017
3,1,5,3,2883,35,64506,2018
3,0,0,0,1677,27,64506,2019
4,0,2,3,2224,29,64506,2021
0,0,0,0,148,4,64506,2022
0,0,0,1,323,16,64507,2012
1,0,5,7,2878,37,64507,2013
2,0,5,1,1392,25,64507,2014
1,0,0,1,1167,21,64507,2015
0,0,2,5,2416,33,64507,2016
1,1,3,8,3076,36,64507,2017
1,0,5,5,2495,34,64507,2018
2,0,0,1,2372,29,64511,2012
3,0,0,3,3239,37,64511,2013
5,0,1,3,3090,35,64511,2014
5,1,0,2,1595,22,64511,2015
3,0,4,2,805,28,645173,2021
2,0,8,2,970,27,645173,2022
4,0,9,7,1968,25,645173,2023
1,0,0,2,720,8,645180,2023
0,0,0,0,114,5,645191,2022
0,0,1,0,106,7,645191,2023
5,0,15,2,2169,33,64535,2016
2,1,10,0,1778,24,64535,2017
2,0,1,1,684,23,64535,2018
0,0,0,0,194,5,645423,2020
4,0,0,0,558,19,645423,2021
5,0,2,5,1231,28,64545,2012
0,0,1,0,319,11,64545,2013
6,0,0,0,1177,18,645588,2021
0,1,1,1,435,9,645588,2022
4,0,1,1,1768,22,645588,2023
3,0,4,6,901,20,645589,2022
5,0,3,9,1779,27,645589,2023
0,0,0,0,22,3,645601,2022
2,0,0,0,428,10,645682,2021
4,0,0,2,1271,18,645682,2022
3,0,3,2,1313,21,645682,2023
0,0,0,0,65,1,645686,2020
2,0,3,3,2374,33,6457,2012
0,1,1,0,118,10,645774,2020
0,0,0,0,278,18,645774,2022
6,0,8,2,1653,21,645774,2023
5,0,4,0,3849,43,64590,2012
3,1,0,1,1874,21,64590,2013
8,0,3,0,2675,33,64590,2014
6,1,0,1,1373,18,64590,2015
1,0,0,0,405,5,64590,2016
0,0,0,0,10,1,645932,2020
1,0,0,0,258,7,645932,2021
7,0,2,0,1428,17,64598,2015
2,0,0,0,1295,15,64598,2016
7,0,0,2,2931,35,64598,2017
5,0,1,0,2189,25,64598,2018
6,1,3,0,2756,32,64598,2019
6,0,1,1,1346,21,64598,2022
0,0,0,0,5,2,646108,2019
2,0,7,0,945,14,646108,2023
0,0,0,0,21,1,646214,2021
1,0,0,0,90,1,646333,2021
9,0,0,0,1432,18,64635,2012
5,2,0,0,955,16,64635,2013
2,0,0,0,742,16,646402,2022
4,0,0,1,1652,23,646402,2023
1,0,0,0,67,3,646404,2023
8,0,0,1,2512,31,646478,2023
0,0,0,0,588,16,646658,2023
4,0,0,1,1467,17,64667,2012
4,0,1,2,1276,18,64667,2013
1,0,0,1,1473,18,64667,2014
5,0,1,1,2297,26,64667,2015
1,0,1,2,1070,13,64667,2017
1,0,0,0,12,2,646670,2021
0,0,0,0,1,1,646670,2022
6,0,1,0,1726,25,646677,2019
7,1,1,0,1821,26,646677,2020
11,0,3,0,2364,27,646677,2021
5,1,0,0,2846,33,646677,2022
4,1,1,1,901,12,646677,2023
0,0,1,0,846,13,646704,2022
0,0,0,0,90,3,646704,2023
1,0,1,0,734,9,646707,2022
0,0,0,1,540,8,646707,2023
0,0,0,0,15,1,646710,2020
2,0,0,2,1486,24,64672,2016
6,1,0,2,2617,30,64672,2017
1,0,1,3,1482,30,646733,2021
2,0,1,1,2247,36,646733,2022
0,0,2,1,1351,20,646733,2023
0,0,0,0,152,5,646738,2022
0,0,0,0,32,5,646739,2022
16,0,2,6,3090,47,646740,2021
15,0,3,7,3527,49,646740,2022
8,0,2,1,1172,15,646740,2023
1,0,0,0,52,2,646746,2022
0,0,0,0,3,1,646747,2019
1,0,0,0,299,7,646750,2021
0,0,0,0,233,4,646750,2022
2,0,0,0,1992,24,646750,2023
0,0,0,0,8,1,646782,2019
0,0,3,1,285,5,646782,2021
0,0,0,0,346,5,646829,2023
1,0,1,0,822,18,646894,2023
0,0,0,0,15,2,646896,2020
1,0,1,2,440,18,646896,2021
1,0,1,3,554,27,646896,2022
1,0,0,0,436,6,646948,2023
0,0,0,0,689,8,646991,2023
10,1,0,0,1268,20,646996,2022
6,0,0,2,1643,20,646996,2023
0,0,0,0,21,1,646997,2019
0,0,0,0,3,1,647024,2023
0,0,0,0,4,1,647097,2019
0,0,0,0,24,1,647098,2020
0,0,0,0,11,1,647098,2021
6,0,3,1,2970,33,64711,2012
4,0,2,1,2970,33,64711,2013
6,0,2,2,2313,26,64711,2014
2,0,3,1,2610,29,64711,2015
2,0,2,1,1639,18,64711,2016
1,0,1,1,685,23,647125,2022
1,0,0,0,118,6,647129,2020
0,0,0,0,120,1,647281,2021
0,0,0,0,20,1,647281,2022
5,0,0,1,2095,24,647376,2023
2,0,0,0,384,6,647484,2020
0,0,0,0,64,1,647484,2021
0,0,0,0,92,9,647534,2022
1,0,0,0,295,9,647534,2023
0,0,0,1,90,1,647583,2022
3,0,0,0,101,2,647831,2020
1,0,2,4,2019,30,64791,2014
0,0,2,4,740,10,64791,2016
1,0,0,1,473,13,64791,2018
1,0,1,1,118,4,64793,2013
5,0,7,4,835,22,64793,2014
3,1,15,2,2037,26,64793,2015
2,0,4,0,990,21,64793,2016
8,0,11,0,2725,33,64793,2017
6,0,18,1,2889,34,64793,2018
0,0,0,0,136,3,64793,2019
8,0,4,4,1754,36,64793,2020
9,0,5,2,1685,35,64793,2021
4,0,4,1,679,18,64793,2023
0,0,0,0,8,1,647950,2020
0,0,0,0,1054,13,647950,2021
1,0,0,0,51,3,647950,2022
4,0,3,0,1610,21,648020,2022
4,1,0,0,1863,21,648020,2023
0,0,0,0,5,1,648021,2019
2,0,0,0,345,11,648027,2019
0,0,0,0,60,3,648027,2020
0,0,0,0,63,2,648032,2022
0,0,0,0,61,1,648032,2023
2,0,3,3,1552,20,64804,2022
0,0,1,2,178,5,648046,2021
1,0,9,2,1244,23,648046,2022
2,0,6,2,1428,29,648046,2023
10,0,3,9,4063,48,648195,2022
7,0,7,1,2207,30,648195,2023
0,0,0,0,30,2,648541,2021
0,0,0,0,119,2,648579,2020
0,0,1,0,150,7,648779,2019
4,0,1,3,2028,30,648779,2020
5,1,3,4,2704,36,648779,2021
8,0,2,3,2383,35,648779,2022
5,0,1,0,1351,16,648779,2023
2,0,0,0,148,4,648812,2020
0,0,0,0,270,3,648886,2021
0,0,0,0,52,3,648887,2023
4,0,0,0,1980,22,64890,2014
1,0,0,0,90,1,64893,2016
0,0,0,1,693,10,64893,2020
0,0,0,0,1,1,648971,2020
2,0,3,0,457,7,649016,2019
5,0,4,1,1366,35,649016,2020
2,0,2,4,1200,21,649016,2021
0,1,7,2,1400,25,649016,2022
0,0,1,0,33,1,649016,2023
1,0,0,0,174,3,649019,2020
3,0,0,0,699,10,649019,2021
1,0,0,0,261,4,649019,2022
0,0,1,0,52,2,649020,2020
9,0,2,1,1740,28,649020,2021
2,0,0,1,407,10,649020,2022
2,0,0,0,562,14,649020,2023
1,1,0,1,839,15,649022,2022
1,0,1,2,642,11,649022,2023
4,0,0,0,776,12,649023,2023
7,0,2,0,1383,26,649024,2022
6,1,1,0,2214,25,649026,2022
2,0,1,0,458,12,649029,2020
1,0,0,0,23,3,649030,2022
0,0,0,0,184,6,649030,2023
0,0,0,0,256,4,649033,2020
4,0,0,0,1646,26,649033,2021
6,1,0,2,1378,29,649033,2022
3,0,0,0,1774,24,649033,2023
1,0,4,1,1025,28,649035,2020
0,0,0,0,676,18,649035,2021
2,0,5,0,1176,26,649035,2022
1,0,0,0,642,15,649035,2023
3,0,0,0,1160,17,64920,2012
2,0,0,0,363,5,649261,2021
5,0,5,0,1998,25,649261,2022
7,1,2,0,1724,20,649261,2023
10,0,0,0,1245,23,649266,2021
1,0,0,1,58,1,649287,2020
0,0,0,0,215,8,649303,2021
6,0,1,4,2889,41,649303,2022
2,0,0,3,1532,21,649303,2023
1,0,0,0,126,12,649317,2022
4,0,3,1,372,18,649317,2023
1,0,0,0,318,9,649343,2023
0,0,0,1,450,5,649452,2019
7,0,0,3,1372,23,649452,2020
8,1,0,2,2260,31,649452,2021
1,0,1,0,1126,26,649452,2022
4,0,0,1,1107,17,649452,2023
0,0,0,0,225,8,649457,2022
0,0,0,0,14,1,649490,2018
0,0,0,0,35,3,649490,2019
4,0,1,4,2130,33,649490,2020
3,0,1,2,1514,31,649490,2021
3,0,7,5,2098,33,649490,2022
1,0,0,1,497,19,649490,2023
5,0,12,5,2356,30,64952,2012
0,0,2,0,631,8,64952,2013
0,0,1,1,515,13,64952,2015
6,0,1,1,2004,26,64992,2012
4,0,0,0,1456,23,64992,2013
1,0,1,1,649,8,64992,2014
2,0,0,0,1321,15,64992,2018
1,0,0,0,87,6,64997,2012
1,0,8,0,970,20,64997,2013
1,0,3,1,962,24,64997,2014
1,0,5,1,1479,32,64997,2015
1,0,0,0,610,15,64997,2016
0,0,0,0,172,7,64997,2019
0,0,0,0,90,1,649996,2020
1,0,15,4,3029,35,65,2012
4,0,10,7,2335,30,65,2013
4,0,8,2,2274,35,65,2014
2,1,5,0,1150,22,65,2015
0,0,0,0,60,1,650104,2019
1,0,0,0,35,3,650104,2020
0,0,0,0,47,4,650104,2022
3,0,0,0,616,24,650350,2021
7,0,0,0,1188,27,650350,2022
1,0,0,1,174,12,650350,2023
5,0,0,0,2092,24,65044,2012
6,0,5,0,3681,41,650568,2022
6,2,2,0,2525,29,650568,2023
5,0,0,0,1049,12,65060,2012
2,0,4,1,1452,31,650712,2022
1,0,2,1,1201,21,650712,2023
1,2,1,2,1553,19,65072,2012
7,0,0,0,1779,23,65072,2013
4,0,1,1,1726,21,65072,2014
1,0,0,1,646,13,650809,2022
0,0,0,1,116,7,650966,2022
2,0,1,0,371,11,650966,2023
1,0,0,0,181,3,650993,2022
0,0,0,0,300,6,650993,2023
0,0,0,0,13,1,651002,2022
0,0,0,0,1,1,651005,2022
1,0,0,0,70,6,651005,2023
0,0,0,0,1,1,651139,2020
0,0,0,0,3,1,651204,2020
0,0,0,0,45,1,651205,2019
2,0,1,3,1103,20,651205,2020
4,0,1,1,649,22,651205,2021
3,0,2,3,1350,20,651205,2022
6,0,1,0,914,17,651269,2020
4,0,1,0,1283,17,651269,2022
6,0,1,2,1255,23,651269,2023
6,0,0,0,1970,25,651388,2020
4,0,0,0,775,11,651388,2021
0,0,0,0,90,1,651388,2022
2,0,1,1,873,11,651417,2018
1,0,1,0,360,10,651417,2019
1,0,0,0,48,4,651417,2020
0,0,0,0,20,1,651522,2020
1,0,0,0,30,1,651551,2022
1,0,1,0,369,6,651580,2023
4,0,1,0,1597,23,651735,2023
1,0,0,1,56,1,65177,2012
0,0,0,0,90,1,651842,2019
2,0,0,1,1022,12,651842,2020
0,0,0,0,32,1,651842,2021
2,0,3,2,1271,21,651977,2023
4,0,2,1,2431,28,652270,2022
2,0,1,0,1553,18,652270,2023
0,0,1,0,176,5,652275,2021
2,0,0,0,495,15,652275,2023
11,1,1,2,3453,45,65230,2012
17,0,3,2,4074,48,65230,2013
8,0,1,2,3593,47,65230,2014
10,0,0,6,4423,53,65230,2015
15,0,0,3,3928,48,65230,2016
11,0,1,4,4164,50,65230,2017
14,0,0,2,3471,43,65230,2018
13,0,2,2,3265,43,65230,2019
10,0,0,5,3521,50,65230,2020
14,0,3,1,4421,51,65230,2021
13,0,0,4,3284,42,65230,2022
1,0,1,0,377,10,65233,2014
2,0,1,0,539,12,652332,2023
1,0,2,0,464,15,65235,2013
2,0,1,1,775,15,65236,2012
1,0,0,1,773,21,65236,2014
0,0,0,1,485,12,65236,2015
3,0,0,0,730,13,65237,2012
5,0,0,0,3092,35,65237,2013
9,0,0,0,3164,36,65237,2014
1,0,1,0,540,7,65237,2015
8,0,2,1,2221,27,65237,2016
3,0,0,1,1243,16,65237,2017
5,1,1,0,922,15,65239,2014
0,0,0,0,1,1,652426,2020
5,0,2,2,1656,25,652426,2022
6,0,2,3,1732,23,652426,2023
4,0,0,1,1425,27,65243,2013
3,0,1,1,1642,27,65243,2014
2,0,1,1,1240,22,65243,2015
0,0,0,0,68,1,652459,2023
0,0,0,0,33,2,652461,2020
4,0,9,2,1753,23,652537,2023
5,0,2,1,2920,33,65255,2012
4,0,1,0,542,12,65255,2013
1,0,3,0,1505,19,65255,2014
4,0,2,0,1765,22,65255,2015
0,1,0,0,674,8,65255,2019
5,1,4,6,2827,32,65256,2012
6,1,1,6,1873,26,65256,2013
1,0,3,1,680,11,65256,2014
8,0,2,2,2486,34,65256,2016
9,0,2,1,2518,29,65256,2017
5,0,3,1,2870,33,65256,2018
0,0,0,0,225,10,65256,2021
3,0,3,1,1065,16,65262,2022
2,0,3,0,1068,18,65262,2023
0,0,0,0,180,2,65263,2014
0,0,0,0,180,2,65263,2015
1,0,0,0,2610,29,65263,2018
2,0,0,0,3188,36,65263,2019
3,0,0,0,2250,25,65263,2020
4,0,0,0,2598,29,65263,2022
0,0,0,0,112,2,652632,2020
1,0,0,0,180,2,652632,2021
0,0,2,3,1266,16,652632,2022
1,0,0,0,739,11,652633,2020
0,0,0,0,285,4,652633,2021
0,0,0,0,507,10,652633,2022
0,0,0,0,90,1,652634,2021
0,0,0,0,15,1,652636,2020
0,0,0,0,9,1,652636,2022
0,0,0,0,4,1,652638,2020
0,0,0,0,233,6,652638,2021
10,0,3,1,3340,39,65264,2012
4,1,0,4,2931,35,65264,2013
9,0,1,0,2621,31,65264,2014
0,0,0,0,28,1,65266,2012
0,0,1,0,128,3,652672,2020
1,0,0,5,622,9,652672,2022
6,0,10,11,3413,45,65278,2012
3,0,19,13,3321,54,65278,2013
5,0,11,9,2202,50,65278,2014
7,0,8,3,2763,42,65278,2015
7,0,13,12,2536,40,65278,2016
3,1,7,4,2365,45,65278,2017
3,0,13,5,2861,47,65278,2018
1,0,1,2,1188,21,65278,2019
5,0,6,7,2432,40,65278,2020
6,0,10,5,2566,41,65278,2021
2,0,6,6,2297,43,65278,2022
7,0,3,0,899,31,65278,2023
0,0,0,0,7,2,652803,2020
1,0,0,1,411,9,652803,2021
0,0,0,0,301,8,652803,2022
5,0,1,1,1874,23,652803,2023
9,0,5,1,1906,25,65297,2012
0,0,0,0,26,1,652979,2021
0,0,1,1,434,6,652979,2022
1,0,0,0,98,6,652996,2022
2,0,0,1,805,14,652996,2023
6,0,0,2,2926,37,65301,2012
6,0,1,0,1187,17,65301,2013
3,0,0,0,815,14,65301,2015
7,0,0,0,1038,19,65301,2016
13,0,1,3,2546,32,65318,2013
11,0,1,1,2189,27,65318,2015
14,0,1,3,3064,36,65318,2016
18,1,0,1,3079,36,65318,2017
8,1,1,0,1832,24,65318,2018
3,1,0,1,1890,25,65318,2019
2,0,1,2,940,25,65318,2020
6,1,0,5,2058,28,65318,2021
11,0,0,1,2699,33,65318,2022
8,0,0,0,1339,24,65318,2023
2,1,1,0,1065,14,65321,2012
10,1,8,10,2935,51,65331,2012
4,0,0,2,1038,20,65331,2013
4,0,1,0,866,13,65331,2014
9,0,1,2,2337,30,65331,2018
7,0,1,2,2309,30,65331,2019
3,0,3,3,1271,25,65331,2020
1,0,1,4,1278,16,653348,2023
0,0,0,0,14,2,653415,2022
2,0,0,2,1381,20,653415,2023
2,0,8,7,3347,42,65343,2012
2,0,1,3,1416,24,65343,2013
1,0,0,0,1320,24,65343,2014
2,0,0,0,607,12,65343,2015
3,0,0,1,953,15,65343,2016
1,0,0,0,216,4,65343,2017
2,0,9,6,1609,37,653610,2022
3,0,6,3,2128,31,653610,2023
0,0,0,0,6,1,653862,2019
1,0,0,0,117,7,653877,2021
0,0,0,0,95,2,654049,2021
0,0,0,0,90,1,654049,2022
3,0,0,1,1455,22,654099,2023
3,0,4,2,1396,25,654117,2023
0,0,0,0,29,1,654173,2020
0,0,0,0,90,1,654177,2020
0,0,0,0,73,4,654234,2021
3,0,0,0,172,15,654236,2020
2,0,0,0,79,8,654236,2021
0,0,0,1,210,9,654311,2019
0,0,0,0,131,4,654311,2020
0,0,0,0,79,1,654374,2018
1,0,0,1,129,4,654374,2019
2,0,0,0,138,11,654374,2020
0,0,0,0,217,4,654384,2018
1,0,3,0,1344,20,654384,2019
0,0,0,0,134,3,654385,2018
11,0,3,3,1345,20,654385,2019
3,0,4,3,975,13,654385,2020
0,0,0,0,23,1,654393,2018
0,0,0,0,118,3,654393,2019
0,0,0,0,29,1,654414,2020
1,0,1,0,246,15,654415,2022
0,0,0,0,210,4,654415,2023
1,0,3,0,276,7,654470,2022
3,0,1,4,2200,34,654539,2020
4,0,3,3,1672,32,654539,2021
1,0,0,7,2383,36,654539,2022
5,0,2,2,1932,27,654539,2023
2,0,0,2,633,16,65464,2012
0,0,1,0,708,17,65464,2013
15,0,7,2,4245,49,65467,2012
17,0,4,4,3056,41,65467,2013
9,0,9,2,3001,41,65467,2014
13,1,9,3,2842,47,65467,2015
13,0,8,4,2377,44,65467,2016
1,0,3,0,1767,23,65467,2017
7,0,4,2,2156,32,65467,2018
12,1,1,3,2808,37,65467,2019
5,0,0,0,1227,18,65467,2020
4,0,0,1,1223,24,65467,2021
2,0,1,0,592,13,65467,2023
7,0,15,10,3724,43,65477,2015
7,0,10,4,3045,39,65477,2016
1,1,6,3,1930,30,65477,2017
4,1,11,5,2956,37,65477,2018
3,0,10,2,2234,27,65477,2019
1,0,0,0,90,1,654787,2018
0,0,0,0,4,2,654872,2022
0,0,0,0,90,1,65489,2015
0,0,0,0,255,9,65489,2016
4,0,0,0,1759,27,65489,2017
0,0,0,0,12,2,654947,2022
0,0,0,0,29,2,654950,2018
4,0,1,3,2230,33,654982,2022
3,0,3,3,2239,28,654982,2023
0,0,0,0,1,1,655006,2022
1,0,0,0,316,8,655006,2023
0,0,0,0,75,3,655009,2022
3,1,2,1,1275,19,655009,2023
0,0,0,0,110,3,655012,2022
2,0,6,1,860,18,655012,2023
1,0,0,0,209,3,655139,2023
0,0,0,0,45,1,655143,2019
0,0,0,0,15,1,655151,2019
0,0,0,0,25,3,655151,2020
0,0,1,0,1,1,655173,2021
0,0,0,0,45,1,655173,2022
1,0,1,1,857,12,655177,2020
2,0,0,0,808,9,65521,2013
6,0,2,6,2520,28,65521,2014
6,1,6,4,2493,29,65521,2015
0,0,1,0,787,10,65521,2016
3,0,0,3,1956,24,65521,2017
1,0,1,2,603,11,65521,2018
0,0,0,0,270,3,65521,2019
6,0,0,0,1267,18,65542,2012
3,0,1,1,977,18,65542,2013
0,0,0,0,22,1,65542,2014
0,0,0,0,14,1,655456,2020
0,0,0,0,306,6,655456,2021
11,0,1,0,2640,32,655456,2022
1,0,0,0,423,13,655456,2023
0,0,0,0,360,4,655461,2023
0,0,0,0,5,1,655487,2020
2,0,6,4,1283,24,655488,2019
1,0,2,1,745,21,655488,2020
4,0,6,6,1985,31,655488,2021
5,0,15,6,3412,45,655488,2022
1,0,7,3,1937,28,655488,2023
2,0,0,0,291,10,655626,2020
2,0,0,0,368,16,655626,2021
2,0,0,0,364,10,655626,2022
0,0,0,0,180,2,655660,2022
0,0,0,0,65,2,655669,2022
3,0,1,0,1167,17,655678,2023
0,0,0,0,90,1,655835,2021
1,0,0,0,217,3,655835,2022
0,0,0,0,59,2,655880,2020
0,0,0,0,288,7,655893,2020
0,0,0,0,562,7,655893,2021
2,0,0,1,1946,26,655893,2022
2,0,0,0,865,16,655893,2023
0,0,0,0,1,1,655894,2023
0,0,0,0,1,1,655895,2020
0,0,0,0,1,1,655895,2021
1,0,0,0,208,9,655895,2023
0,0,0,0,220,4,655898,2020
0,0,0,0,165,5,655898,2021
0,0,0,0,13,1,655898,2022
3,0,1,1,945,12,655899,2021
0,0,0,0,218,4,655899,2022
5,0,0,2,1380,19,655899,2023
0,0,0,0,1,1,655901,2020
0,0,0,0,141,4,655902,2019
0,0,0,0,23,2,655902,2020
1,0,0,0,425,7,655902,2022
6,0,1,2,1653,19,655902,2023
0,0,0,0,11,1,655907,2019
0,0,0,0,5,1,655907,2020
0,0,0,0,1,1,655907,2021
0,0,1,0,21,4,655912,2023
0,0,0,0,64,1,655986,2021
0,0,0,0,65,2,655987,2023
0,0,0,0,5,1,656047,2018
3,1,0,1,815,14,656132,2022
2,0,0,1,852,16,656132,2023
2,0,0,0,2070,23,656316,2023
0,0,0,0,12,2,65635,2017
0,0,0,0,80,1,656441,2019
6,1,2,1,2285,28,656441,2020
3,1,3,2,1845,23,656441,2021
3,0,0,0,808,21,656441,2022
1,0,0,1,402,12,656441,2023
2,0,18,9,3251,45,656681,2022
3,0,16,8,1712,23,656681,2023
0,0,0,0,90,1,656695,2020
0,0,0,1,387,7,656800,2023
1,0,1,1,402,8,65681,2012
0,0,0,1,544,12,65682,2013
1,0,1,0,461,15,65692,2012
2,0,9,3,2336,29,65692,2014
2,0,3,0,1482,32,65692,2015
0,0,0,0,126,4,657124,2022
0,0,0,0,90,1,657385,2020
2,0,0,0,732,10,657386,2020
2,1,0,0,789,15,657386,2021
1,0,1,0,643,10,657386,2022
4,0,0,0,1282,15,657386,2023
0,0,0,0,90,2,657387,2019
6,0,0,2,2214,36,657387,2021
11,0,0,0,2252,28,657387,2022
3,0,1,1,1140,14,657387,2023
1,0,0,0,45,1,657430,2019
6,0,1,2,2040,33,657430,2022
4,0,1,1,1808,26,657430,2023
1,0,0,0,84,4,657435,2022
7,0,1,0,493,18,657435,2023
3,0,0,0,776,11,657742,2022
0,0,0,0,21,3,657791,2020
8,0,2,0,223,18,657791,2021
3,0,0,2,169,12,657791,2023
0,0,0,0,315,4,65781,2012
9,0,0,3,2572,30,65781,2013
3,0,1,0,788,9,65781,2014
2,0,0,0,360,4,65781,2015
0,0,0,0,90,1,65781,2016
6,0,0,0,1418,17,65781,2017
2,0,0,0,1023,14,65781,2018
4,0,0,2,2254,29,65781,2020
0,0,0,0,780,12,65781,2021
4,1,0,0,1665,23,65781,2022
0,0,0,0,3,2,657863,2020
0,0,0,0,55,1,657919,2022
0,0,0,0,1,1,657957,2019
0,0,1,0,392,16,657957,2021
2,0,0,0,482,13,657957,2022
1,0,1,2,1121,23,657957,2023
2,0,0,0,226,4,658060,2022
0,0,0,0,18,1,658116,2022
0,0,0,0,91,2,658244,2020
0,0,19,8,3003,34,6585,2012
1,0,5,2,874,16,6585,2014
1,0,1,0,720,8,658529,2020
2,0,0,1,676,17,658529,2021
0,0,0,0,366,6,658530,2021
0,0,0,0,19,4,658530,2022
0,0,0,0,582,9,658530,2023
2,0,0,1,325,5,658531,2019
4,0,3,3,1052,13,658531,2020
6,0,2,0,1146,16,658531,2021
3,0,4,3,1998,26,658531,2022
6,0,0,4,1392,20,658531,2023
3,0,2,3,813,16,658533,2019
3,1,4,1,711,16,658533,2020
2,1,0,0,1133,16,658533,2021
4,0,1,3,1643,26,658533,2022
2,0,0,0,276,4,658533,2023
4,0,0,3,1185,22,658534,2021
2,0,2,6,558,18,658534,2022
2,0,2,3,1133,16,658534,2023
5,0,7,3,1158,23,658536,2021
3,1,11,12,2493,41,658536,2022
2,0,5,3,1495,23,658536,2023
0,0,0,0,49,3,658664,2023
7,0,0,0,1661,30,658737,2022
2,0,0,0,257,7,658737,2023
0,0,0,0,1,1,658742,2021
3,0,0,0,1005,17,658835,2022
1,0,0,0,258,9,658848,2023
3,0,0,0,3060,34,6590,2012
2,0,0,0,2880,32,6590,2013
1,0,0,0,2250,25,6590,2014
1,0,0,0,1170,13,6590,2015
4,1,1,1,3256,36,659089,2020
5,0,0,1,1856,21,659089,2021
5,1,0,0,2654,31,659089,2022
4,0,0,0,2436,28,659089,2023
2,0,0,1,379,14,65921,2012
0,0,5,3,1695,27,65921,2013
0,0,0,0,175,7,65921,2015
0,0,0,0,109,3,659219,2022
2,0,0,0,750,8,659225,2021
0,0,0,0,90,1,659225,2023
1,0,0,0,90,1,65929,2012
2,0,0,0,186,4,65929,2013
0,0,0,0,116,7,659415,2023
0,0,0,0,18,2,659459,2020
0,0,0,1,294,12,659459,2021
0,0,0,0,362,15,659459,2022
2,0,1,1,188,7,659459,2023
0,0,0,0,62,2,659513,2022
3,0,0,0,2083,24,659513,2023
2,0,0,0,90,5,659516,2022
2,0,0,0,566,12,659516,2023
0,0,0,0,8,1,659518,2021
1,0,0,0,279,13,659518,2022
3,0,0,3,1246,16,659518,2023
1,0,0,0,112,7,659520,2023
0,0,0,0,1,1,659521,2020
0,1,0,1,67,5,659521,2021
4,0,0,0,770,12,659521,2023
1,0,3,1,544,18,659542,2020
2,1,10,2,1766,33,659542,2021
8,1,19,6,2531,33,659542,2022
7,0,5,3,1454,24,659542,2023
0,0,0,0,1,1,659543,2020
1,0,4,2,1037,34,659543,2022
0,0,1,0,441,12,659543,2023
1,0,2,1,2217,26,65966,2012
2,0,1,3,2023,25,65966,2013
1,0,3,3,2398,29,65966,2014
4,0,3,5,2905,38,65966,2015
1,0,2,1,1138,22,65966,2016
1,0,1,2,1377,29,65966,2017
2,0,1,0,634,15,65966,2019
8,0,1,1,659,15,659705,2023
0,0,7,3,1475,28,65976,2012
3,0,3,1,703,30,65976,2016
2,1,2,0,938,23,65976,2017
2,0,2,0,547,19,65976,2020
7,1,8,2,1867,23,65977,2012
0,0,0,0,15,3,659782,2019
1,0,0,0,220,11,659782,2021
6,0,2,1,2183,33,659813,2021
18,1,1,1,3660,43,659813,2022
1,0,1,1,1410,23,659813,2023
5,0,0,0,916,18,659848,2019
0,0,0,0,183,6,659848,2021
0,0,0,0,284,4,65986,2016
0,0,0,0,210,4,65988,2017
1,0,0,0,100,5,659886,2020
0,0,0,0,33,2,65992,2015
0,0,0,0,162,8,65992,2016
0,0,0,0,28,1,65992,2018
3,0,1,0,1411,21,66005,2016
3,0,0,0,1037,15,66005,2017
5,0,0,0,790,10,66005,2018
3,0,0,0,662,13,66005,2019
0,0,0,0,58,5,66005,2020
2,0,2,2,993,17,66008,2012
7,0,2,5,1362,30,66008,2014
6,0,6,3,1725,28,66008,2015
7,0,4,1,1329,19,66008,2016
2,0,5,4,2532,33,66008,2017
2,0,1,1,1202,19,66008,2018
4,0,0,0,720,8,66020,2012
6,0,2,0,2228,27,66020,2013
2,0,3,0,1802,26,66020,2015
1,0,0,1,832,12,66020,2016
3,1,7,2,1381,18,66022,2012
5,0,4,7,1584,30,66022,2013
0,0,0,0,207,4,660319,2019
2,0,0,0,607,9,660319,2020
1,0,8,6,1216,28,660438,2023
0,0,0,0,65,3,66052,2014
3,0,1,1,1467,21,66052,2015
