BirthCountry,SubPosition,Position,Height,CurrentPay,HighestPay,YellowCards,RedCards,Goals,Assists,Minutes,Games,YellowLastSeason,RedLastSeason,GoalsLastSeason,AssistsLastSeason,MinutesLastSeason,GamesLastSeason,ShootoutGoals,ShootoutAppearances,BirthYear,Name
France,Right-Back,Defender,190,3000000,3000000,1,0,1,2,799,13,,,,,,,0,0,1996,Andre Fadel
Uzbekistan,Centre-Back,Defender,186,1500000,1500000,2,0,0,0,440,7,,,,,,,0,0,2004,Rufus Toy
Switzerland,Right-Back,Defender,184,3500000,14000000,1,0,0,0,715,10,1,0,0,1,656,15,0,0,1995,Orlando Denesik
Nigeria,Centre-Forward,Attack,183,8000000,8000000,0,0,1,1,255,19,,,,,,,0,0,2001,Marlon Legros
Netherlands,Central Midfield,Midfield,,100000,100000,0,0,0,0,66,3,0,0,0,0,69,2,0,0,2002,Levi Wintheiser
Japan,Left Midfield,Midfield,176,450000,450000,0,0,0,0,209,8,,,,,,,0,0,2003,Eddie Kshlerin
Serbia and Montenegro,Centre-Forward,Attack,192,1500000,3000000,1,0,0,0,176,9,1,0,0,0,12,2,0,0,2004,Willis McDermott
England,Central Midfield,Midfield,181,1000000,1000000,0,0,0,0,109,5,,,,,,,0,0,2003,Randy Donnelly
Switzerland,Centre-Forward,Attack,185,4500000,4500000,2,0,3,0,545,13,1,0,0,0,263,10,0,0,1999,Jan Mayert
Norway,Left-Back,Defender,187,1000000,1000000,1,0,2,3,1227,14,,,,,,,0,0,1994,Otis Wolff
Spain,Centre-Back,Defender,187,6000000,6000000,0,0,0,0,1254,15,0,0,0,0,1,1,0,0,2003,Benny Hermann
Ukraine,Goalkeeper,Goalkeeper,190,400000,400000,0,0,0,0,1080,12,0,0,0,0,121,2,0,0,2001,Clint O'Reilly
Brazil,Left Winger,Attack,175,3000000,3000000,0,0,1,0,150,9,,,,,,,0,0,2004,Matt Kemmer
Ukraine,Goalkeeper,Goalkeeper,198,200000,1200000,0,0,0,0,90,1,,,,,,,0,0,1992,Virgil Lehner
Ukraine,Centre-Back,Defender,181,250000,300000,6,0,0,2,651,10,,,,,,,0,0,2001,Wendell Bashirian
England,Goalkeeper,Goalkeeper,193,150000,150000,0,0,0,0,46,1,,,,,,,0,0,1996,Alberto McDermott
England,Left-Back,Defender,,100000,100000,2,0,0,1,518,12,,,,,,,0,0,2003,Maurice Steuber
Brazil,Left-Back,Defender,176,150000,2500000,1,0,0,0,990,11,,,,,,,0,0,1986,Cameron Deckow
Romania,Goalkeeper,Goalkeeper,184,200000,2500000,2,0,0,0,1170,13,,,,,,,0,0,1987,Corey Wiegand
Austria,Centre-Forward,Attack,192,2200000,3500000,0,0,1,0,349,11,,,,,,,0,0,1996,Glenn Spinka
T?rkiye,Centre-Back,Defender,185,700000,850000,2,0,0,0,353,4,,,,,,,0,0,2003,Dana Sporer
Denmark,Left-Back,Defender,183,1700000,2500000,3,0,0,0,486,9,,,,,,,0,0,1994,Jean Hane
Greece,Goalkeeper,Goalkeeper,185,100000,400000,0,0,0,0,180,2,,,,,,,0,0,1987,Jimmie Kling
Spain,Attacking Midfield,Midfield,175,150000,200000,2,0,0,0,605,11,,,,,,,0,0,1991,Ivan Lakin
,Defensive Midfield,Midfield,178,1200000,1600000,2,0,0,0,671,12,,,,,,,0,0,1996,Aaron Spinka
,Left-Back,Defender,185,150000,150000,0,0,0,0,180,2,,,,,,,0,0,2003,Toby West
,Central Midfield,Midfield,,300000,300000,0,0,2,0,64,6,,,,,,,0,0,2004,Glen Schiller
Denmark,Central Midfield,Midfield,178,250000,250000,0,0,0,0,92,3,0,0,0,0,15,2,0,0,2005,Manuel Jones
Cote d'Ivoire,Centre-Forward,Attack,175,2000000,3000000,0,0,1,1,337,10,0,0,0,0,61,4,0,0,2001,Randy Monahan
France,Left-Back,Defender,185,2000000,45000000,3,0,1,0,356,8,,,,,,,0,0,1994,Felix Kreiger
Germany,Centre-Back,Defender,186,350000,400000,0,0,0,0,2,2,,,,,,,0,0,1999,Julio Renner
Germany,Centre-Forward,Attack,199,500000,600000,1,0,0,0,258,6,,,,,,,0,0,1996,Ramiro Bauch
Albania,Defensive Midfield,Midfield,190,500000,900000,2,1,0,0,633,10,,,,,,,0,0,1989,Gary Kirlin
France,Centre-Forward,Attack,186,700000,900000,2,0,2,0,419,12,,,,,,,0,0,1998,Wilbert Satterfield
DR Congo,Central Midfield,Midfield,178,1200000,5000000,0,0,0,0,320,10,,,,,,,0,0,2003,Timmy Nienow
Ukraine,Centre-Back,Defender,185,800000,1500000,3,0,0,0,1156,13,4,1,0,0,1612,21,0,0,2003,Bernard Zulauf
Belgium,Centre-Back,Defender,188,2000000,3500000,2,0,0,0,1260,14,,,,,,,0,0,1997,Alejandro Sauer
Belgium,Centre-Forward,Attack,186,800000,800000,0,0,3,1,531,13,,,,,,,0,0,2004,Kurt Bergstrom
Italy,Defensive Midfield,Midfield,185,8000000,8000000,3,0,0,0,1113,13,,,,,,,0,0,2003,Charlie Pagac
Italy,Goalkeeper,Goalkeeper,190,500000,500000,0,0,0,0,90,1,,,,,,,0,0,2002,Karl Herzog
Portugal,Left-Back,Defender,177,200000,200000,0,0,0,0,260,6,,,,,,,0,0,1999,Lawrence Effertz
Brazil,Left Winger,Attack,178,600000,700000,1,0,0,0,110,8,,,,,,,0,0,2003,Stephen Gulgowski
Portugal,Central Midfield,Midfield,178,300000,300000,1,0,1,0,490,12,,,,,,,0,0,2004,Owen Hessel
England,Right Winger,Attack,181,7500000,50000000,2,0,5,4,1081,15,0,0,1,0,392,5,0,0,2001,Leland Baumbach
Spain,Left-Back,Defender,,2000000,2000000,1,0,0,1,283,7,,,,,,,0,0,2001,Clinton Reilly
Spain,Right Winger,Attack,177,1000000,1000000,2,0,0,2,707,15,,,,,,,0,0,2000,Ricardo Adams
Brazil,Left Winger,Attack,177,300000,400000,0,0,0,0,329,5,,,,,,,0,0,1998,Brett Wehner
Ukraine,Central Midfield,Midfield,177,100000,100000,0,0,0,1,85,4,,,,,,,0,0,2004,Irvin Douglas
Uganda,Left Winger,Attack,172,1700000,15000000,0,0,0,0,274,7,0,0,5,2,1564,27,0,0,1995,Juan Emard
Belgium,Central Midfield,Midfield,175,1500000,7000000,0,0,0,0,142,4,1,0,0,0,339,9,0,0,1996,Billy Funk
Venezuela,Centre-Forward,Attack,188,1800000,2000000,1,0,2,1,729,12,,,,,,,0,0,1997,Noel Huels
T?rkiye,Goalkeeper,Goalkeeper,190,300000,350000,0,0,0,0,90,1,,,,,,,0,0,1998,Jackie Blanda
T?rkiye,Defensive Midfield,Midfield,187,5000000,7000000,0,0,1,0,755,12,0,0,0,1,460,19,0,0,1998,Jean Bechtelar
Croatia,Centre-Back,Defender,193,150000,150000,1,0,1,0,400,7,,,,,,,0,0,2002,Enrique Herman
,Defensive Midfield,Midfield,182,100000,100000,1,0,1,2,310,8,,,,,,,0,0,2004,Conrad Torphy
Uruguay,Left-Back,Defender,173,350000,400000,2,0,0,0,852,13,,,,,,,0,0,1994,Marion Feil
Greece,Right-Back,Defender,177,250000,400000,3,0,1,0,983,14,,,,,,,0,0,1996,Gene Dickens
Greece,Left-Back,Defender,182,150000,150000,5,0,0,1,476,9,,,,,,,0,0,1998,Raul Hirthe
Spain,Centre-Back,Defender,182,700000,1000000,0,0,0,0,75,2,2,0,0,0,1323,15,0,0,1991,Clinton Vandervort
Spain,Central Midfield,Midfield,182,1200000,10000000,1,0,1,0,421,12,,,,,,,0,0,1992,Noel Wilkinson
Argentina,Central Midfield,Midfield,175,1500000,4000000,2,0,3,1,741,12,,,,,,,0,0,1996,Doug Willms
Spain,Centre-Back,Defender,193,2000000,3000000,3,0,0,0,1032,13,4,0,0,1,797,11,0,0,2001,Johnny Daugherty
Germany,Centre-Forward,Attack,188,2000000,2000000,4,0,4,0,851,12,0,0,0,2,629,15,0,0,1999,Keith Smitham
Germany,Centre-Forward,Attack,184,1500000,4000000,4,0,4,2,845,12,2,0,2,1,609,16,0,0,1999,Darrin Stracke
Honduras,Left Winger,Attack,178,2300000,2300000,4,0,2,2,1014,13,,,,,,,0,0,1998,Rafael Haley
Germany,Left-Back,Defender,173,250000,250000,2,0,0,0,158,5,,,,,,,0,0,1999,Dale Terry
Argentina,Centre-Forward,Attack,183,800000,1200000,5,0,4,1,1027,13,,,,,,,0,0,1992,Alberto Adams
Russia,Goalkeeper,Goalkeeper,196,500000,600000,0,0,0,0,446,6,,,,,,,0,0,2000,Marco Jacobs
Zambia,Central Midfield,Midfield,170,1500000,2000000,0,0,0,0,7,1,4,0,3,0,870,10,0,0,1999,Arthur Lynch
Yugoslavia (Republic),Left Winger,Attack,182,3000000,3500000,0,0,0,0,213,3,,,,,,,0,0,2002,Percy Kerluke
Portugal,Left-Back,Defender,182,3000000,3000000,1,0,0,0,505,6,,,,,,,0,0,1996,Joshua Turner
,Centre-Back,Defender,191,200000,200000,0,0,0,0,180,3,,,,,,,0,0,2004,Andre Schroeder
Brazil,Centre-Back,Defender,188,13000000,13000000,4,0,0,1,1378,18,,,,,,,0,0,2001,Peter Abshire
Senegal,Left Winger,Attack,185,15000000,15000000,3,0,4,0,1031,18,,,,,,,0,0,2005,Scott Pollich
Ecuador,Centre-Forward,Attack,190,3000000,3000000,0,0,2,2,637,18,,,,,,,0,0,2000,Douglas Rowe
Czech Republic,Goalkeeper,Goalkeeper,196,5000000,5000000,0,0,0,0,630,7,,,,,,,0,0,2000,Jorge Ullrich
Senegal,Left Winger,Attack,170,1000000,1200000,0,0,0,0,44,3,,,,,,,0,0,2002,Guillermo Ondricka
Brazil,Right Winger,Attack,165,100000,100000,1,0,1,1,124,5,,,,,,,0,0,2003,Wade Bahringer
UdSSR,Centre-Back,Defender,190,100000,500000,1,0,1,0,491,7,,,,,,,0,0,1991,Miguel Ledner
Ukraine,Right-Back,Defender,179,50000,50000,0,0,0,0,6,1,,,,,,,0,0,2003,Herman Zulauf
Germany,Centre-Forward,Attack,192,600000,600000,0,0,0,0,22,3,,,,,,,0,0,2004,Abel Schuppe
Germany,Centre-Back,Defender,192,400000,1500000,0,0,0,0,118,4,,,,,,,0,0,2001,Hubert Paucek
United States,Attacking Midfield,Midfield,,400000,400000,0,0,0,1,352,11,,,,,,,0,0,2004,Abraham Grant
Netherlands,Goalkeeper,Goalkeeper,193,400000,400000,0,0,0,0,509,6,,,,,,,0,0,2003,Morris Mills
Belgium,Right-Back,Defender,174,800000,800000,5,0,2,2,938,12,,,,,,,0,0,2003,Norman Grady
,Centre-Forward,Attack,191,600000,600000,0,0,2,0,124,7,0,0,0,0,5,1,0,0,2002,Christian Collins
Argentina,Central Midfield,Midfield,178,700000,1000000,1,0,0,0,221,8,,,,,,,0,0,2001,Terrence Wisozk
Ukraine,Right-Back,Defender,176,300000,400000,2,0,0,0,426,6,,,,,,,0,1,1993,Elmer Medhurst
Ghana,Left Midfield,Midfield,182,500000,900000,2,0,0,0,785,10,,,,,,,0,0,2000,Paul Cassin
Ukraine,Right-Back,Defender,185,100000,100000,0,0,0,0,9,2,,,,,,,0,0,2003,Dominick Schinner
Poland,Right Midfield,Midfield,173,75000,75000,1,0,0,0,233,4,,,,,,,0,0,2007,Emilio Jerde
Austria,Central Midfield,Midfield,182,225000,400000,3,0,0,0,699,12,,,,,,,0,0,1995,Sylvester Raynor
Scotland,Goalkeeper,Goalkeeper,183,300000,800000,0,0,0,0,150,2,,,,,,,0,0,1991,Leroy Rau
,Attacking Midfield,Midfield,172,150000,150000,1,0,0,0,23,2,,,,,,,0,0,2004,Cameron Spinka
Poland,Goalkeeper,Goalkeeper,194,150000,400000,0,0,0,0,90,1,,,,,,,0,0,1992,Jimmy Schmidt
T?rkiye,Left-Back,Defender,177,650000,800000,2,0,0,1,1077,13,,,,,,,0,0,1997,Brent Marvin
,Right-Back,Defender,,300000,300000,2,0,0,1,388,11,,,,,,,0,0,2004,Kim Bauch
France,Central Midfield,Midfield,179,250000,250000,0,0,0,0,22,6,,,,,,,0,0,2003,Reginald Kohler
France,Central Midfield,Midfield,185,5000000,5000000,2,0,1,0,692,14,,,,,,,0,0,2001,Dave Ruecker
France,Centre-Back,Defender,184,6000000,6000000,1,0,1,1,775,11,,,,,,,0,0,2003,Glen Johnson
England,Centre-Forward,Attack,191,28000000,30000000,0,0,1,1,448,14,0,0,1,1,466,18,0,0,2001,Anthony Wisozk
Spain,Centre-Forward,Attack,192,3000000,3000000,0,0,1,0,95,5,,,,,,,0,0,2004,Emanuel Quigley
,Attacking Midfield,Midfield,,50000,50000,0,0,0,0,4,2,,,,,,,0,0,2003,Marion Effertz
Portugal,Centre-Back,Defender,185,2000000,11500000,2,0,1,1,530,9,3,0,2,0,2172,25,0,0,1992,Bradford Waters
,Centre-Back,Defender,,,,1,0,0,0,76,7,,,,,,,0,0,2004,Tim MacGyver
United States,Centre-Forward,Attack,193,400000,400000,1,0,1,1,493,8,,,,,,,0,0,2002,Ronnie Ratke
Cameroon,Left-Back,Defender,,400000,400000,0,0,0,0,76,9,,,,,,,0,0,2005,Nathaniel Muller
Portugal,Left-Back,Defender,180,1200000,1200000,2,0,0,0,587,12,0,0,0,0,221,6,0,0,2003,Rex Lubowitz
Spain,Defensive Midfield,Midfield,189,1500000,1500000,1,0,0,0,253,4,0,0,0,0,28,1,0,0,2001,Malcolm Cole
Spain,Centre-Forward,Attack,182,400000,1500000,1,0,1,2,333,8,,,,,,,0,0,1991,Marshall Fadel
Ukraine,Right-Back,Defender,179,900000,3500000,0,0,0,1,586,10,2,0,0,1,1479,17,0,0,1994,Marvin Walker
,Central Midfield,Midfield,178,200000,200000,0,0,0,0,141,8,,,,,,,0,0,2004,Elias Wolff
Portugal,Right Winger,Attack,182,1800000,2500000,2,0,3,1,919,12,,,,,,,0,0,1993,Wilbert West
Germany,Centre-Forward,Attack,187,300000,1200000,0,0,0,0,60,3,,,,,,,0,0,2003,Jason Krajcik
Greece,Right-Back,Defender,178,350000,3000000,2,0,1,1,316,9,,,,,,,0,0,1994,Miguel Boehm
,Left Winger,Attack,175,300000,300000,2,0,0,0,348,7,,,,,,,0,0,2004,Angel Bartell
Greece,Goalkeeper,Goalkeeper,193,200000,200000,1,0,0,0,450,5,0,0,0,0,315,4,0,0,2000,Jose Osinski
Yugoslavia (Republic),Right-Back,Defender,185,400000,2000000,1,0,0,0,621,10,,,,,,,0,0,1992,Grady Koelpin
Japan,Central Midfield,Midfield,173,700000,700000,0,0,0,0,27,1,,,,,,,0,0,2004,Wendell Lowe
Cote d'Ivoire,Centre-Forward,Attack,190,300000,450000,1,0,1,0,310,8,,,,,,,0,0,1998,Walter Turner
Ukraine,Goalkeeper,Goalkeeper,191,150000,150000,1,0,0,0,630,7,,,,,,,0,0,2002,Benny Kuhn
Denmark,Right-Back,Defender,180,250000,350000,0,0,0,1,418,7,1,0,0,0,284,5,0,0,2001,Mike Crooks
,Central Midfield,Midfield,184,100000,100000,0,0,0,0,81,5,,,,,,,0,0,2004,Irving Block
England,Centre-Back,Defender,186,7000000,7000000,3,0,1,0,1221,15,0,0,0,0,120,1,0,0,2002,Trevor Gerlach
Hungary,Goalkeeper,Goalkeeper,190,3500000,13000000,0,0,0,0,270,3,0,0,0,0,3280,37,0,0,1990,Marco O'Keefe
Netherlands,Left Winger,Attack,175,600000,600000,0,0,0,0,106,5,,,,,,,0,0,2004,Kristopher Erdman
Colombia,Central Midfield,Midfield,186,3000000,3000000,0,0,0,0,206,7,,,,,,,0,0,2004,Brandon Franecki
Spain,Centre-Back,Defender,180,900000,1200000,0,0,0,0,180,2,,,,,,,0,0,1994,Salvador Hagenes
T?rkiye,Goalkeeper,Goalkeeper,195,3000000,10000000,0,0,0,0,478,6,4,0,0,0,2250,25,0,0,2001,Richard Thompson
T?rkiye,Attacking Midfield,Midfield,166,75000,100000,0,0,0,0,11,1,,,,,,,0,0,2004,Ricky Langosh
Greece,Goalkeeper,Goalkeeper,186,300000,350000,1,0,0,0,990,11,,,,,,,0,0,1994,Melvin Boyer
Brazil,Left-Back,Defender,176,900000,5000000,1,0,1,0,739,10,1,0,0,1,822,16,0,0,1993,Moses Hagenes
Switzerland,Goalkeeper,Goalkeeper,194,400000,3000000,1,0,0,0,1080,12,,,,,,,0,0,1996,Wendell O'Conner
Greece,Centre-Back,Defender,187,500000,500000,3,0,0,0,1024,12,0,0,0,0,61,1,0,0,2004,Kim Moen
,Centre-Forward,Attack,193,50000,50000,0,0,0,0,76,3,,,,,,,0,0,2003,Jerome Mraz
,Attacking Midfield,Midfield,183,300000,400000,0,0,0,0,90,1,,,,,,,0,0,2001,Patrick Funk
Denmark,Goalkeeper,Goalkeeper,191,300000,300000,0,0,0,0,120,1,,,,,,,0,0,1999,Lionel Hahn
,Goalkeeper,Goalkeeper,182,100000,200000,0,0,0,0,90,1,,,,,,,0,0,2002,Lance Murray
Poland,Central Midfield,Midfield,181,700000,700000,0,0,0,0,47,3,,,,,,,0,0,2004,Terry Christiansen
,Left Winger,Attack,180,,,0,0,0,0,22,1,,,,,,,0,0,2005,Wm Hauck
,Left Winger,Attack,,300000,300000,0,0,2,0,125,3,,,,,,,0,0,2006,Jerry Bechtelar
Germany,Centre-Forward,Attack,186,50000,50000,0,0,0,0,73,3,,,,,,,0,0,2003,Alton Weimann
England,Centre-Back,Defender,183,900000,7000000,0,0,0,0,184,3,2,0,0,0,288,4,0,0,1991,Wm Gorczany
Brazil,Centre-Back,Defender,189,100000,1800000,1,0,0,0,213,4,,,,,,,0,0,1989,Everett Nolan
Germany,Left Winger,Attack,177,250000,250000,0,0,0,0,199,7,,,,,,,0,0,2002,Jesse Krajcik
Senegal,Left Winger,Attack,175,450000,450000,1,0,1,1,524,11,,,,,,,0,0,2003,Evan Von
Uruguay,Centre-Back,Defender,189,4000000,4000000,1,0,0,0,264,5,,,,,,,0,0,2004,Enrique Ferry
,Centre-Forward,Attack,185,300000,300000,1,0,1,0,338,9,,,,,,,0,0,2002,Jermaine Treutel
Greece,Right Winger,Attack,175,200000,200000,3,0,1,0,343,8,,,,,,,0,0,2003,Wayne Maggio
Portugal,Centre-Back,Defender,187,1500000,1500000,1,0,1,0,560,7,,,,,,,0,0,1997,Marvin Stiedemann
Argentina,Centre-Forward,Attack,186,11000000,11000000,1,0,1,0,45,8,,,,,,,0,0,2003,Israel Barrows
England,Centre-Forward,Attack,180,3000000,15000000,0,0,0,0,191,7,,,,,,,0,0,2000,Willie Fisher
Germany,Centre-Back,Defender,184,50000,1250000,0,0,0,0,203,3,3,0,0,0,990,11,0,0,1990,Jeff Sipes
Ireland,Centre-Back,Defender,197,3000000,3000000,1,0,3,1,990,11,,,,,,,0,0,2001,Peter Wisozk
France,Centre-Back,Defender,196,1800000,1800000,0,0,0,0,720,8,,,,,,,0,0,2002,Kent Bashirian
Brazil,Centre-Back,Defender,184,22000000,22000000,2,0,0,1,1234,14,,,,,,,0,0,2002,Noel Bauch
,Goalkeeper,Goalkeeper,183,200000,200000,0,0,0,0,20,1,,,,,,,0,0,2001,Randal D'Amore
Netherlands,Left-Back,Defender,175,1000000,6000000,0,0,1,1,701,11,4,0,1,0,1341,16,0,0,1993,Jason Renner
Spain,Right-Back,Defender,174,1200000,15000000,0,0,0,0,400,6,9,0,0,2,1589,27,0,0,1992,Emmett Quigley
Italy,Centre-Forward,Attack,189,1000000,32000000,1,0,3,0,182,5,3,1,11,3,948,15,0,0,1990,Dwayne Roob
Germany,Right-Back,Defender,185,300000,2700000,0,0,1,0,520,11,2,0,1,1,641,9,0,0,1994,Jeremy Homenick
Slovakia,Defensive Midfield,Midfield,186,175000,250000,0,0,0,0,29,1,,,,,,,0,0,2001,Phillip Maggio
Portugal,Left-Back,Defender,178,600000,1100000,1,0,0,2,435,7,5,0,1,2,989,12,0,0,1997,Mario Denesik
Argentina,Centre-Forward,Attack,185,450000,1300000,0,0,0,0,152,3,,,,,,,0,0,1999,Erik Nitzsche
Russia,Goalkeeper,Goalkeeper,190,200000,800000,0,0,0,0,180,2,,,,,,,0,0,1994,Sammy Thompson
Russia,Goalkeeper,Goalkeeper,196,200000,250000,0,0,0,0,270,3,,,,,,,0,0,2002,Jan Metz
Northern Ireland,Right Winger,Attack,183,1000000,1000000,0,0,1,0,780,16,,,,,,,0,0,2003,Jeffrey Hansen
Netherlands,Left-Back,Defender,169,700000,700000,2,0,0,0,561,9,,,,,,,0,0,2002,Rafael Von
Germany,Attacking Midfield,Midfield,175,1500000,1500000,1,0,0,1,160,6,,,,,,,0,0,1998,Harvey Orn
Germany,Centre-Back,Defender,187,1000000,1000000,3,0,0,0,606,7,,,,,,,0,0,1994,Earnest Bashirian
Germany,Defensive Midfield,Midfield,173,800000,1000000,0,0,0,0,50,3,,,,,,,0,0,2000,Woodrow Bashirian
Switzerland,Centre-Back,Defender,181,2000000,7000000,1,0,0,0,57,7,,,,,,,0,0,2002,Edward Greenholt
France,Central Midfield,Midfield,180,200000,200000,0,0,0,0,65,4,,,,,,,0,0,2003,Gregory Schmeler
Spain,Centre-Back,Defender,192,10000000,10000000,1,0,0,0,360,8,,,,,,,0,0,2005,Mario Reynolds
Mexico,Centre-Forward,Attack,177,300000,700000,0,0,0,0,24,3,,,,,,,0,0,1995,Marion King
Greece,Right-Back,Defender,175,200000,200000,0,0,0,0,180,2,,,,,,,0,0,1998,Dallas Kirlin
Greece,Centre-Back,Defender,188,50000,50000,0,0,0,0,114,2,,,,,,,0,0,2001,Jack Kreiger
,Right-Back,Defender,,75000,75000,0,0,0,0,21,2,,,,,,,0,0,2003,Ervin Runolfsdottir
Greece,Goalkeeper,Goalkeeper,190,200000,200000,0,0,0,0,270,3,,,,,,,0,0,1999,Julius Lindgren
France,Central Midfield,Midfield,187,3000000,3000000,2,0,0,0,299,8,,,,,,,0,0,2005,Jaime Baumbach
United States,Attacking Midfield,Midfield,177,450000,2000000,0,0,0,0,21,1,,,,,,,0,0,1999,Chris Spencer
,Centre-Back,Defender,190,250000,650000,1,0,0,0,408,6,1,1,0,0,382,6,1,1,2000,Christopher Heidenreich
,Centre-Back,Defender,181,175000,175000,0,0,0,0,6,1,,,,,,,0,0,2006,Tom Prohaska
Italy,Goalkeeper,Goalkeeper,193,2000000,6000000,1,0,0,0,990,11,,,,,,,0,0,1996,Jan Watsica
Italy,Centre-Back,Defender,185,700000,700000,0,0,0,0,3,2,,,,,,,0,0,2005,David Littel
Portugal,Centre-Back,Defender,185,2500000,7000000,2,0,0,0,186,5,1,0,2,1,844,18,0,0,2002,Ronald McCullough
Portugal,Goalkeeper,Goalkeeper,187,50000,600000,0,0,0,0,270,3,,,,,,,0,0,1985,Delbert Windler
France,Right Winger,Attack,178,300000,300000,0,0,1,0,277,5,1,0,0,0,111,5,0,0,2000,Irving Abshire
Jugoslawien (SFR),Centre-Back,Defender,193,600000,18000000,0,0,0,0,186,4,0,0,0,0,702,9,0,0,1991,Doug Pfannerstill
Yugoslavia (Republic),Centre-Back,Defender,182,200000,200000,1,0,0,0,217,4,0,0,0,0,30,1,0,0,2001,Pedro Kuphal
Portugal,Central Midfield,Midfield,182,300000,2500000,0,1,0,0,115,5,,,,,,,0,0,1988,Billy Marvin
Germany,Right-Back,Defender,170,250000,1000000,0,0,0,0,277,5,5,0,0,0,956,11,0,0,1992,Billy Botsford
Spain,Defensive Midfield,Midfield,184,150000,450000,0,0,0,0,131,6,2,0,1,0,704,11,0,0,1991,Kim Collier
,Attacking Midfield,Midfield,,150000,150000,0,0,0,0,43,2,,,,,,,0,0,2004,Sam Schowalter
,Central Midfield,Midfield,187,300000,300000,3,0,0,0,314,6,,,,,,,0,0,2003,Perry Russel
Ghana,Centre-Forward,Attack,179,200000,300000,0,0,0,0,28,5,,,,,,,0,0,2003,Stanley Hyatt
Guernsey,Central Midfield,Midfield,178,20000000,20000000,3,0,1,2,424,7,,,,,,,0,0,2003,Luther Dare
Brazil,Attacking Midfield,Midfield,184,15000000,15000000,0,0,0,0,45,5,,,,,,,0,0,2004,Kenneth Ankunding
England,Right Winger,Attack,181,1800000,15000000,0,0,1,2,624,11,0,0,2,1,366,9,0,0,1991,Douglas Dickinson
Germany,Goalkeeper,Goalkeeper,192,200000,750000,0,0,0,1,180,2,0,0,0,0,90,1,0,0,1988,Leonard Cruickshank
Germany,Centre-Back,Defender,192,600000,800000,0,0,0,0,361,6,,,,,,,0,0,2003,Everett Borer
,Left Winger,Attack,,150000,150000,0,0,0,0,33,4,,,,,,,0,0,2004,Claude Bergstrom
United States,Left Midfield,Midfield,170,900000,900000,0,0,3,2,696,10,,,,,,,0,0,2002,Milton Shields
T?rkiye,Right-Back,Defender,177,25000,1200000,1,0,0,0,619,8,,,,,,,0,0,1984,Irvin Keebler
Mali,Attacking Midfield,Midfield,,50000,50000,0,0,0,0,14,5,,,,,,,0,0,2005,Marc Zboncak
France,Attacking Midfield,Midfield,175,5000000,5000000,0,0,0,0,30,3,,,,,,,0,0,2007,Johnnie Marks
Germany,Right-Back,Defender,188,450000,450000,2,0,0,0,665,8,,,,,,,0,0,2000,Raymond Spencer
New Zealand,Central Midfield,Midfield,174,1000000,3000000,1,0,0,0,340,7,,,,,,,0,0,1994,Salvatore Dach
Italy,Right Winger,Attack,178,1000000,1000000,1,0,0,0,39,4,,,,,,,0,0,2006,Andres Crona
Brazil,Centre-Forward,Attack,182,3000000,12000000,1,0,1,1,403,10,0,0,0,0,12,2,0,0,2002,Stanley Huels
Netherlands,Centre-Back,Defender,195,2500000,2500000,0,0,0,0,12,1,,,,,,,0,0,2005,Kenneth Cronin
Italy,Attacking Midfield,Midfield,177,500000,3000000,0,0,0,0,155,5,,,,,,,0,0,1988,Levi Kuvalis
Spain,Attacking Midfield,Midfield,171,10000000,10000000,0,0,2,3,530,10,,,,,,,0,0,2003,Ismael Durgan
Spain,Centre-Forward,Attack,187,2500000,2500000,1,0,2,0,44,3,,,,,,,0,0,2006,Dominick O'Connell
Spain,Right-Back,Defender,170,2000000,2000000,3,0,0,0,1091,15,,,,,,,0,0,2001,Courtney Kub
,Centre-Forward,Attack,,100000,100000,0,0,0,0,26,2,,,,,,,0,0,2003,Willis Ruecker
France,Defensive Midfield,Midfield,186,600000,30000000,2,0,0,0,271,4,1,1,0,0,470,13,0,0,1989,Pedro Mills
France,Central Midfield,Midfield,177,2400000,3000000,1,0,0,0,193,5,0,1,0,1,67,5,0,0,2003,Carroll Raynor
T?rkiye,Goalkeeper,Goalkeeper,188,300000,300000,0,0,0,0,540,6,1,0,0,0,450,5,0,0,2004,Harry Cormier
Portugal,Centre-Back,Defender,191,,,0,0,0,0,17,1,,,,,,,0,0,2002,Zachary Fritsch
France,Central Midfield,Midfield,178,200000,200000,0,0,1,0,38,4,,,,,,,0,0,2003,Jody Hahn
Brazil,Central Midfield,Midfield,175,400000,1000000,0,0,0,0,77,3,1,0,0,2,240,9,0,0,2000,Kyle Grady
,Centre-Back,Defender,187,200000,200000,0,0,0,0,1,1,,,,,,,0,0,2003,Winston Boyer
Georgia,Centre-Back,Defender,192,1000000,5000000,0,0,0,0,61,1,0,0,0,0,3,1,0,0,1993,Ernesto Gaylord
Brazil,Centre-Forward,Attack,187,9000000,9000000,0,0,0,0,9,1,,,,,,,0,0,2005,Maurice Rath
Germany,Goalkeeper,Goalkeeper,193,5000000,45000000,0,0,0,0,990,11,1,0,0,0,2691,30,0,0,1986,Joe Reinger
Germany,Defensive Midfield,Midfield,188,2000000,2000000,1,0,0,2,324,6,,,,,,,0,0,2004,Alberto Ziemann
Germany,Right-Back,Defender,180,600000,2500000,0,0,0,0,194,6,0,0,0,0,46,3,0,0,1999,Pedro Kozey
Brazil,Goalkeeper,Goalkeeper,188,200000,200000,0,0,0,0,180,2,,,,,,,0,0,1997,Jerry Crooks
